loan_id,orig_channel,seller_name,orig_int_rate,original_upb,original_loan_term,orig_date,first_pymt_date,orig_ltv,orig_cltv,num_borrowers,orig_dti,credit_score,first_time_buyer,loan_purpose,property_type,number_units,occ_type,prop_state,zip_code,primary_insurance_pct,product_type,coborrower_credit_score,mortgage_insurance_type,relo_mortgage_indicator,current_delq_status
3.04418829218E11,R,"WELLS FARGO BANK, N.A.",5.75,104000.0,360.0,12/2004,02/2005,80.0,90.0,2.0,23.0,798.0,Y,P,SF,1.0,P,FL,320.0,,FRM,747.0,,N,1.0
3.04496706825E11,R,"WELLS FARGO BANK, N.A.",5.75,132000.0,360.0,02/2005,04/2005,87.0,87.0,1.0,47.0,698.0,N,C,SF,1.0,P,NC,275.0,25.0,FRM,,1.0,N,1.0
3.04746947168E11,R,"WELLS FARGO BANK, N.A.",5.25,60000.0,180.0,12/2004,02/2005,73.0,73.0,2.0,15.0,680.0,N,C,SF,1.0,P,MN,559.0,,FRM,,,N,1.0
3.04784170494E11,C,"WELLS FARGO BANK, N.A.",5.25,330000.0,360.0,01/2005,03/2005,80.0,80.0,2.0,47.0,771.0,N,P,SF,1.0,P,WA,993.0,,FRM,,,N,1.0
3.04818119382E11,R,"WELLS FARGO BANK, N.A.",5.625,360000.0,360.0,01/2005,03/2005,68.0,94.0,1.0,32.0,714.0,N,P,SF,1.0,P,SC,290.0,,FRM,,,N,1.0
3.04837953272E11,C,"WELLS FARGO BANK, N.A.",5.875,126000.0,360.0,12/2004,02/2005,47.0,47.0,1.0,42.0,790.0,N,R,CO,1.0,P,NV,890.0,,FRM,,,N,1.0
3.04856799028E11,R,"WELLS FARGO BANK, N.A.",6.0,135000.0,360.0,12/2004,03/2005,79.0,79.0,2.0,35.0,736.0,N,C,SF,1.0,P,AZ,864.0,,FRM,,,N,1.0
3.04890388539E11,C,"WELLS FARGO BANK, N.A.",4.875,242000.0,180.0,12/2004,02/2005,44.0,44.0,2.0,32.0,684.0,N,C,SF,1.0,P,CA,913.0,,FRM,,,N,1.0
3.04913592301E11,C,"WELLS FARGO BANK, N.A.",6.0,201000.0,360.0,12/2004,02/2005,74.0,74.0,2.0,23.0,745.0,N,C,SF,1.0,P,MD,207.0,,FRM,,,N,1.0
3.04945961444E11,C,"WELLS FARGO BANK, N.A.",5.625,230000.0,360.0,01/2005,03/2005,90.0,90.0,2.0,34.0,739.0,N,R,SF,1.0,P,MN,553.0,17.0,FRM,,1.0,N,1.0
3.04962746047E11,C,"WELLS FARGO BANK, N.A.",5.25,307000.0,360.0,12/2004,02/2005,80.0,80.0,1.0,29.0,798.0,N,P,PU,1.0,P,WA,980.0,,FRM,,,N,1.0
3.04986219251E11,C,"WELLS FARGO BANK, N.A.",5.875,332000.0,360.0,11/2004,01/2005,80.0,80.0,2.0,46.0,741.0,Y,P,SF,1.0,P,MD,209.0,,FRM,,,N,1.0
3.05142303948E11,C,"WELLS FARGO BANK, N.A.",5.0,76000.0,180.0,12/2004,02/2005,80.0,80.0,1.0,41.0,776.0,N,C,SF,1.0,P,OH,432.0,,FRM,,,N,1.0
3.05161677443E11,R,"WELLS FARGO BANK, N.A.",5.5,111000.0,240.0,11/2004,01/2005,33.0,33.0,1.0,22.0,717.0,N,C,PU,1.0,P,VA,231.0,,FRM,,,N,1.0
3.05180381905E11,C,"WELLS FARGO BANK, N.A.",5.375,100000.0,240.0,12/2004,02/2005,79.0,79.0,1.0,55.0,661.0,N,C,SF,1.0,P,GA,301.0,,FRM,,,N,1.0
3.052895488E11,C,"WELLS FARGO BANK, N.A.",5.0,108000.0,180.0,12/2004,02/2005,80.0,80.0,1.0,15.0,779.0,N,R,CO,1.0,P,CO,801.0,,FRM,,,N,1.0
3.05302114178E11,C,"WELLS FARGO BANK, N.A.",5.375,211000.0,360.0,12/2004,02/2005,77.0,78.0,1.0,45.0,756.0,N,P,PU,1.0,P,WA,840.0,,FRM,,,N,1.0
3.05308930276E11,R,"WELLS FARGO BANK, N.A.",5.375,250000.0,360.0,12/2004,02/2005,95.0,95.0,2.0,46.0,632.0,N,P,PU,1.0,P,NC,280.0,30.0,FRM,617.0,1.0,Y,1.0
3.05432044074E11,R,"WELLS FARGO BANK, N.A.",5.625,120000.0,360.0,11/2004,01/2005,87.0,87.0,2.0,16.0,711.0,N,C,SF,1.0,S,VA,239.0,25.0,FRM,764.0,1.0,N,1.0
3.05448573613E11,R,"WELLS FARGO BANK, N.A.",5.875,333000.0,360.0,11/2004,02/2005,80.0,94.0,2.0,30.0,689.0,N,P,SF,1.0,P,AZ,850.0,,FRM,,,N,1.0
3.05481252943E11,R,"WELLS FARGO BANK, N.A.",5.375,260000.0,240.0,12/2004,02/2005,76.0,76.0,2.0,50.0,758.0,N,C,SF,1.0,P,GA,307.0,,FRM,733.0,,N,1.0
3.05524832791E11,R,"WELLS FARGO BANK, N.A.",5.5,45000.0,360.0,01/2005,03/2005,27.0,27.0,1.0,60.0,708.0,N,P,SF,1.0,P,NC,287.0,,FRM,,,N,1.0
3.05649451143E11,R,"WELLS FARGO BANK, N.A.",5.5,95000.0,180.0,01/2005,03/2005,68.0,68.0,2.0,37.0,755.0,N,R,SF,1.0,I,MO,640.0,,FRM,,,N,1.0
3.05656473581E11,R,"WELLS FARGO BANK, N.A.",5.75,334000.0,360.0,12/2004,02/2005,45.0,52.0,1.0,28.0,754.0,N,C,SF,1.0,P,VA,222.0,,FRM,,,N,1.0
3.05711523293E11,C,"WELLS FARGO BANK, N.A.",5.375,300000.0,360.0,01/2005,03/2005,66.0,66.0,2.0,21.0,684.0,N,C,SF,1.0,P,CA,960.0,,FRM,,,N,1.0
3.05742410297E11,R,"WELLS FARGO BANK, N.A.",6.0,340000.0,360.0,01/2005,03/2005,97.0,97.0,1.0,56.0,620.0,N,P,SF,2.0,P,NJ,71.0,,FRM,,,N,1.0
3.05766087034E11,R,"WELLS FARGO BANK, N.A.",5.125,280000.0,180.0,01/2005,03/2005,80.0,95.0,1.0,39.0,740.0,Y,P,SF,1.0,P,NY,117.0,,FRM,,,N,1.0
3.05775783636E11,R,"WELLS FARGO BANK, N.A.",5.5,304000.0,360.0,12/2004,02/2005,80.0,80.0,1.0,8.0,811.0,N,P,PU,1.0,S,NC,286.0,,FRM,,,N,1.0
3.05804164096E11,C,"WELLS FARGO BANK, N.A.",5.5,265000.0,360.0,12/2004,02/2005,78.0,86.0,1.0,44.0,715.0,N,P,CO,1.0,P,NJ,77.0,,FRM,,,N,1.0
3.05852290377E11,C,"WELLS FARGO BANK, N.A.",5.75,130000.0,360.0,12/2004,02/2005,34.0,34.0,2.0,38.0,786.0,N,P,SF,1.0,P,NH,30.0,,FRM,,,N,1.0
3.05884040746E11,R,"WELLS FARGO BANK, N.A.",5.75,160000.0,360.0,12/2004,02/2005,52.0,69.0,1.0,31.0,735.0,N,R,SF,2.0,P,NJ,75.0,,FRM,,,N,1.0
3.059359295E11,R,"WELLS FARGO BANK, N.A.",5.875,104000.0,360.0,12/2004,02/2005,80.0,95.0,1.0,31.0,803.0,Y,P,PU,1.0,P,TX,750.0,,FRM,,,N,1.0
3.06037580065E11,C,"WELLS FARGO BANK, N.A.",5.375,349000.0,360.0,01/2005,03/2005,85.0,85.0,2.0,48.0,690.0,N,R,PU,1.0,P,CO,801.0,12.0,FRM,,1.0,N,1.0
3.06114607703E11,R,"WELLS FARGO BANK, N.A.",5.75,97000.0,240.0,01/2005,03/2005,76.0,76.0,2.0,19.0,755.0,N,R,SF,1.0,P,MD,212.0,,FRM,,,N,1.0
3.06190672002E11,C,"WELLS FARGO BANK, N.A.",5.25,179000.0,180.0,11/2004,01/2005,64.0,64.0,2.0,61.0,763.0,Y,P,SF,1.0,P,MN,553.0,,FRM,,,N,1.0
